dataset,question_type,config,madp,llm,mean_metric,std_metric,count,ci_lower,ci_upper
FANToM,BeliefQ_Choice_First_Order,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.4025974025974026,0.4936368860370167,77,0.2923373201721453,0.5128574850226599
FANToM,BeliefQ_Choice_First_Order,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.4025974025974026,0.4936368860370168,77,0.2923373201721453,0.5128574850226599
FANToM,BeliefQ_Choice_First_Order,Mixed MoA W5 L5,MoA,Mixed,0.3246753246753247,0.47132395947782424,77,0.2193991184375142,0.42995153091313515
FANToM,BeliefQ_Choice_First_Order,Mixed-A MAD R3 S7,MAD,Mixed,0.35064935064935066,0.4803023654629546,77,0.24336770314090211,0.4579309981577992
FANToM,BeliefQ_Choice_First_Order,Mixed-A Reflection T5,Reflection,Mixed,0.3116883116883117,0.4662205334202242,77,0.20755202062636996,0.4158246027502534
FANToM,BeliefQ_Choice_First_Order,Mixed-B MAD R3 S7,MAD,Mixed,0.35064935064935066,0.48030236546295463,77,0.2433677031409021,0.45793099815779925
FANToM,BeliefQ_Choice_First_Order,Mixed-B Reflection T5,Reflection,Mixed,0.38961038961038963,0.4908597225878863,77,0.2799706219944,0.4992501572263793
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.6153846153846154,0.4961389383568338,26,0.4246749472636916,0.8060942835055392
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.7307692307692307,0.45234432086120485,26,0.5568936716495787,0.9046447898888827
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.46153846153846156,0.5083911274417939,26,0.2661192035557015,0.6569577195212216
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.5,0.5099019513592784,26,0.30400000000000005,0.696
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.5,0.5099019513592784,26,0.30400000000000005,0.696
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.4230769230769231,0.503831473655779,26,0.22941033958320264,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.5384615384615384,0.5083911274417939,26,0.3430422804787784,0.7338807964442985
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.46153846153846156,0.5083911274417939,26,0.2661192035557015,0.6569577195212216
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.5384615384615384,0.5083911274417939,26,0.3430422804787784,0.7338807964442985
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.5,0.5099019513592785,26,0.30399999999999994,0.6960000000000001
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.4230769230769231,0.503831473655779,26,0.22941033958320264,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.38461538461538464,0.4961389383568338,26,0.19390571649446084,0.5753250527363084
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.46153846153846156,0.5083911274417939,26,0.2661192035557015,0.6569577195212216
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.4230769230769231,0.503831473655779,26,0.22941033958320264,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.38461538461538464,0.49613893835683387,26,0.1939057164944608,0.5753250527363085
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.38461538461538464,0.4961389383568338,26,0.19390571649446084,0.5753250527363084
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.4230769230769231,0.503831473655779,26,0.22941033958320264,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.5,0.5099019513592785,26,0.30399999999999994,0.6960000000000001
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.2692307692307692,0.4523443208612048,26,0.09535521011111722,0.4431063283504212
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.38461538461538464,0.4961389383568338,26,0.19390571649446084,0.5753250527363084
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.5384615384615384,0.508391127441794,26,0.3430422804787783,0.7338807964442986
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki>,Vanilla,<qLKSiki>,0.5,0.5099019513592784,26,0.30400000000000005,0.696
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> + CoT,CoT,<qLKSiki>,0.6923076923076923,0.4706787243316417,26,0.5113846153846153,0.8732307692307693
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.38461538461538464,0.4961389383568337,26,0.1939057164944609,0.5753250527363084
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.4230769230769231,0.503831473655779,26,0.22941033958320264,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.5384615384615384,0.508391127441794,26,0.3430422804787783,0.7338807964442986
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.46153846153846156,0.508391127441794,26,0.26611920355570146,0.6569577195212217
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.5,0.5099019513592785,26,0.30399999999999994,0.6960000000000001
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.4230769230769231,0.503831473655779,26,0.22941033958320264,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.5384615384615384,0.508391127441794,26,0.3430422804787783,0.7338807964442986
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.5384615384615384,0.508391127441794,26,0.3430422804787783,0.7338807964442986
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.46153846153846156,0.508391127441794,26,0.26611920355570146,0.6569577195212217
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.5384615384615384,0.508391127441794,26,0.3430422804787783,0.7338807964442986
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.5384615384615384,0.508391127441794,26,0.3430422804787783,0.7338807964442986
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.5,0.5099019513592784,26,0.30400000000000005,0.696
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.6153846153846154,0.49613893835683387,26,0.4246749472636916,0.8060942835055392
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.5769230769230769,0.503831473655779,26,0.3832564934293564,0.7705896604167973
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.5,0.5099019513592784,26,0.30400000000000005,0.696
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.38461538461538464,0.4961389383568338,26,0.19390571649446084,0.5753250527363084
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.34615384615384615,0.4851645240375839,26,0.15966260708744734,0.5326450852202449
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.46153846153846156,0.508391127441794,26,0.26611920355570146,0.6569577195212217
FANToM,BeliefQ_Choice_Second_Order_Acyclic,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.38461538461538464,0.4961389383568338,26,0.19390571649446084,0.5753250527363084
FANToM,BeliefQ_Choice_Second_Order_Acyclic,Mixed MoA W5 L5,MoA,Mixed,0.5769230769230769,0.503831473655779,26,0.3832564934293564,0.7705896604167973
FANToM,BeliefQ_Choice_Second_Order_Acyclic,Mixed-A MAD R3 S7,MAD,Mixed,0.5769230769230769,0.5038314736557788,26,0.3832564934293565,0.7705896604167972
FANToM,BeliefQ_Choice_Second_Order_Acyclic,Mixed-A Reflection T5,Reflection,Mixed,0.34615384615384615,0.4851645240375839,26,0.15966260708744734,0.5326450852202449
FANToM,BeliefQ_Choice_Second_Order_Acyclic,Mixed-B MAD R3 S7,MAD,Mixed,0.4230769230769231,0.5038314736557788,26,0.2294103395832027,0.6167435065706435
FANToM,BeliefQ_Choice_Second_Order_Acyclic,Mixed-B Reflection T5,Reflection,Mixed,0.38461538461538464,0.4961389383568338,26,0.19390571649446084,0.5753250527363084
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.6296296296296297,0.49210287762341137,27,0.4440073534379172,0.8152519058213421
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.48148148148148145,0.5091750772173156,27,0.28941953445605195,0.673543428506911
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.5555555555555556,0.5063696835418334,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.5555555555555556,0.5063696835418334,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.6296296296296297,0.4921028776234113,27,0.4440073534379172,0.8152519058213421
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.5555555555555556,0.5063696835418334,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.4074074074074074,0.5007117441325405,27,0.21853784803667226,0.5962769667781425
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.4074074074074074,0.5007117441325405,27,0.21853784803667226,0.5962769667781425
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.48148148148148145,0.5091750772173155,27,0.28941953445605195,0.673543428506911
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.48148148148148145,0.5091750772173155,27,0.28941953445605195,0.673543428506911
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.37037037037037035,0.4921028776234113,27,0.18474809417865792,0.5559926465620828
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.5555555555555556,0.5063696835418334,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.48148148148148145,0.5091750772173155,27,0.28941953445605195,0.673543428506911
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.5555555555555556,0.5063696835418333,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.6296296296296297,0.4921028776234114,27,0.4440073534379172,0.8152519058213421
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki>,Vanilla,<qLKSiki>,0.48148148148148145,0.5091750772173156,27,0.28941953445605195,0.673543428506911
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> + CoT,CoT,<qLKSiki>,0.5925925925925926,0.5007117441325405,27,0.40372303322185743,0.7814621519633277
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.5555555555555556,0.5063696835418334,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.5555555555555556,0.5063696835418333,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.48148148148148145,0.5091750772173156,27,0.28941953445605195,0.673543428506911
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.5555555555555556,0.5063696835418333,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.5555555555555556,0.5063696835418334,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.5185185185185185,0.5091750772173155,27,0.326456571493089,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.5555555555555556,0.5063696835418333,27,0.36455180912869145,0.7465593019824197
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.48148148148148145,0.5091750772173155,27,0.28941953445605195,0.673543428506911
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.5185185185185185,0.5091750772173155,27,0.326456571493089,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.5185185185185185,0.5091750772173156,27,0.32645657149308893,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.4074074074074074,0.5007117441325406,27,0.21853784803667223,0.5962769667781426
FANToM,BeliefQ_Choice_Second_Order_Cyclic,Mixed MoA W5 L5,MoA,Mixed,0.5185185185185185,0.5091750772173155,27,0.326456571493089,0.710580465543948
FANToM,BeliefQ_Choice_Second_Order_Cyclic,Mixed-A MAD R3 S7,MAD,Mixed,0.6296296296296297,0.4921028776234113,27,0.4440073534379172,0.8152519058213421
FANToM,BeliefQ_Choice_Second_Order_Cyclic,Mixed-A Reflection T5,Reflection,Mixed,0.4444444444444444,0.5063696835418333,27,0.2534406980175803,0.6354481908713085
FANToM,BeliefQ_Choice_Second_Order_Cyclic,Mixed-B MAD R3 S7,MAD,Mixed,0.4074074074074074,0.5007117441325405,27,0.21853784803667226,0.5962769667781425
FANToM,BeliefQ_Choice_Second_Order_Cyclic,Mixed-B Reflection T5,Reflection,Mixed,0.5185185185185185,0.5091750772173155,27,0.326456571493089,0.710580465543948
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.09090909090909091,0.28936492084609694,77,0.026275752262926236,0.1555424295552556
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.16883116883116883,0.37705916758225944,77,0.08461020384092044,0.2530521338214172
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.06493506493506493,0.24802707501094023,77,0.009535060381209493,0.12033506948892037
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.07792207792207792,0.26980664452011627,77,0.01765732926745791,0.13818682657669792
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.06493506493506493,0.2480270750109402,77,0.0095350603812095,0.12033506948892037
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.1038961038961039,0.3071265633345206,77,0.03529547629691174,0.17249673149529607
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.11688311688311688,0.3233877407933399,77,0.04465034829597048,0.18911588547026328
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.12987012987012986,0.33836485099003605,77,0.05429203306402201,0.2054482266762377
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.07792207792207792,0.26980664452011627,77,0.01765732926745791,0.13818682657669792
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.09090909090909091,0.28936492084609694,77,0.026275752262926236,0.1555424295552556
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.11688311688311688,0.3233877407933399,77,0.04465034829597048,0.18911588547026328
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.05194805194805195,0.22337741817404583,77,0.002053862035419414,0.1018422418606845
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.05194805194805195,0.22337741817404577,77,0.002053862035419428,0.10184224186068447
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.06493506493506493,0.24802707501094023,77,0.009535060381209493,0.12033506948892037
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.09090909090909091,0.28936492084609694,77,0.026275752262926236,0.1555424295552556
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.06493506493506493,0.2480270750109402,77,0.0095350603812095,0.12033506948892037
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.06493506493506493,0.2480270750109402,77,0.0095350603812095,0.12033506948892037
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.06493506493506493,0.2480270750109402,77,0.0095350603812095,0.12033506948892037
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.09090909090909091,0.28936492084609694,77,0.026275752262926236,0.1555424295552556
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.06493506493506493,0.2480270750109402,77,0.0095350603812095,0.12033506948892037
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.09090909090909091,0.28936492084609694,77,0.026275752262926236,0.1555424295552556
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.1038961038961039,0.30712656333452054,77,0.03529547629691175,0.17249673149529604
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.12987012987012986,0.33836485099003594,77,0.05429203306402204,0.2054482266762377
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.09090909090909091,0.28936492084609694,77,0.026275752262926236,0.1555424295552556
FANToM,BeliefQ_Dist_First_Order,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.1038961038961039,0.3071265633345206,77,0.03529547629691174,0.17249673149529607
FANToM,BeliefQ_Dist_First_Order,<qLKSiki>,Vanilla,<qLKSiki>,0.07792207792207792,0.26980664452011627,77,0.01765732926745791,0.13818682657669792
FANToM,BeliefQ_Dist_First_Order,<qLKSiki> + CoT,CoT,<qLKSiki>,0.15584415584415584,0.36508596914523056,77,0.07429755714196835,0.23739075454634334
